1.67E+00,5.70E-02
1.68E+00,5.60E-02
1.69E+00,5.60E-02
1.69E+00,5.40E-02
1.70E+00,5.30E-02
1.71E+00,5.10E-02
1.72E+00,4.90E-02
1.73E+00,4.80E-02
1.74E+00,4.70E-02
1.75E+00,4.60E-02
1.75E+00,4.60E-02
1.76E+00,4.60E-02
1.77E+00,4.60E-02
1.78E+00,4.60E-02
1.79E+00,4.60E-02
1.80E+00,4.60E-02
1.81E+00,4.60E-02
1.81E+00,4.60E-02
1.82E+00,4.60E-02
1.83E+00,4.70E-02
1.85E+00,4.90E-02
1.86E+00,4.90E-02
1.86E+00,5.20E-02
1.87E+00,5.20E-02
1.88E+00,5.50E-02
1.89E+00,5.70E-02
1.90E+00,5.70E-02
1.91E+00,5.60E-02
1.92E+00,5.80E-02
1.93E+00,5.90E-02
1.95E+00,6.00E-02
1.96E+00,6.10E-02
1.96E+00,6.20E-02
1.98E+00,6.30E-02
1.99E+00,6.30E-02
2.00E+00,6.30E-02
2.01E+00,6.30E-02
2.02E+00,6.30E-02
2.03E+00,6.20E-02
2.04E+00,6.20E-02
2.06E+00,6.20E-02
2.07E+00,6.10E-02
2.08E+00,6.20E-02
2.09E+00,6.20E-02
2.11E+00,6.10E-02
2.12E+00,6.10E-02
2.13E+00,6.10E-02
2.14E+00,6.10E-02
2.16E+00,6.20E-02
2.17E+00,6.30E-02
2.18E+00,6.40E-02
2.19E+00,6.40E-02
2.21E+00,6.60E-02
2.22E+00,6.70E-02
2.24E+00,6.70E-02
2.25E+00,6.80E-02
2.26E+00,6.70E-02
2.28E+00,6.80E-02
2.29E+00,6.90E-02
2.31E+00,6.90E-02
2.33E+00,6.90E-02
2.34E+00,6.80E-02
2.35E+00,6.80E-02
2.37E+00,6.80E-02
2.39E+00,6.70E-02
2.40E+00,6.60E-02
2.42E+00,6.50E-02
2.43E+00,6.40E-02
2.45E+00,6.20E-02
2.47E+00,6.20E-02
2.49E+00,6.00E-02
2.50E+00,5.70E-02
2.52E+00,5.60E-02
2.54E+00,5.50E-02
2.56E+00,5.30E-02
2.58E+00,5.40E-02
2.59E+00,4.70E-02
2.61E+00,5.20E-02
2.63E+00,5.60E-02
2.65E+00,5.10E-02
2.67E+00,5.40E-02
2.69E+00,5.30E-02
2.71E+00,5.30E-02
2.73E+00,5.00E-02
2.75E+00,4.90E-02
2.78E+00,5.30E-02
2.79E+00,5.30E-02
2.82E+00,5.50E-02
2.84E+00,5.90E-02
2.87E+00,6.10E-02
2.89E+00,6.30E-02
2.91E+00,6.40E-02
2.93E+00,6.40E-02
2.96E+00,6.40E-02
2.99E+00,6.30E-02
3.01E+00,6.20E-02
3.03E+00,6.20E-02
3.06E+00,6.40E-02
3.09E+00,6.80E-02
3.12E+00,7.00E-02
3.14E+00,7.20E-02
3.16E+00,7.40E-02
3.19E+00,7.50E-02
3.23E+00,7.40E-02
3.26E+00,7.00E-02
3.28E+00,6.50E-02
3.31E+00,6.20E-02
3.34E+00,6.00E-02
3.38E+00,6.40E-02
3.41E+00,6.10E-02
3.44E+00,6.40E-02
3.47E+00,6.70E-02
3.51E+00,7.20E-02
3.55E+00,7.50E-02
3.58E+00,7.50E-02
3.61E+00,7.10E-02
3.65E+00,6.50E-02
3.69E+00,6.00E-02
3.73E+00,5.70E-02
3.77E+00,5.50E-02
3.80E+00,5.60E-02
3.85E+00,6.00E-02
3.89E+00,6.60E-02
3.94E+00,7.40E-02
3.98E+00,7.90E-02
4.02E+00,8.00E-02
4.07E+00,7.70E-02
4.12E+00,7.10E-02
4.17E+00,6.30E-02
4.22E+00,7.20E-02
4.26E+00,7.30E-02
4.31E+00,7.20E-02
4.37E+00,5.80E-02
4.42E+00,6.20E-02
4.48E+00,6.50E-02
4.52E+00,6.70E-02
4.59E+00,6.70E-02
4.65E+00,6.40E-02
4.72E+00,5.80E-02
4.78E+00,5.00E-02
4.83E+00,4.40E-02
4.90E+00,3.90E-02
4.98E+00,3.90E-02
5.05E+00,4.00E-02
5.13E+00,4.30E-02
5.18E+00,4.60E-02
5.26E+00,5.00E-02
5.35E+00,5.00E-02
5.43E+00,5.00E-02
5.52E+00,4.40E-02
5.59E+00,4.00E-02
5.68E+00,3.50E-02
5.78E+00,3.30E-02
5.88E+00,3.30E-02
5.99E+00,2.90E-02
6.06E+00,3.40E-02
6.17E+00,4.10E-02
6.29E+00,5.20E-02
6.41E+00,5.00E-02
6.49E+00,4.50E-02
6.62E+00,3.20E-02
6.76E+00,3.60E-02
6.90E+00,4.90E-02
7.04E+00,3.30E-02
7.14E+00,3.70E-02
7.30E+00,3.10E-02
7.46E+00,2.80E-02
7.63E+00,4.20E-02
7.81E+00,5.40E-02
7.94E+00,5.30E-02
8.13E+00,3.60E-02
8.33E+00,2.70E-02
8.55E+00,2.40E-02
8.77E+00,3.10E-02
8.93E+00,1.75E-01
9.17E+00,5.60E-02
9.43E+00,0.00E+00
9.71E+00,0.00E+00
1.00E+01,2.40E-02
1.02E+01,7.50E-02
1.05E+01,1.22E-01
1.09E+01,1.85E-01
1.12E+01,3.22E-01
1.16E+01,5.16E-01
1.20E+01,7.31E-01
1.24E+01,9.99E-01
1.28E+01,9.99E-01
1.33E+01,9.99E-01
1.38E+01,9.99E-01
1.44E+01,9.45E-01
1.50E+01,8.49E-01
1.56E+01,9.99E-01
1.63E+01,0.00E+00
1.71E+01,0.00E+00
1.80E+01,0.00E+00
1.89E+01,0.00E+00
2.00E+01,0.00E+00
