1.53846,0.00003
1.53941,0.00003
1.54036,0.00003
1.54131,0.00003
1.54226,0.00003
1.54321,0.00003
1.54416,0.00003
1.54512,0.00003
1.54607,0.00003
1.54703,0.00003
1.54799,0.00003
1.54895,0.00003
1.54991,0.00003
1.55087,0.00003
1.55183,0.00003
1.55280,0.00003
1.55376,0.00003
1.55473,0.00003
1.55569,0.00003
1.55666,0.00003
1.55763,0.00003
1.55860,0.00003
1.55958,0.00003
1.56055,0.00003
1.56152,0.00003
1.56250,0.00003
1.56348,0.00003
1.56446,0.00003
1.56544,0.00003
1.56642,0.00003
1.56740,0.00003
1.56838,0.00003
1.56937,0.00003
1.57035,0.00003
1.57134,0.00003
1.57233,0.00003
1.57332,0.00003
1.57431,0.00003
1.57530,0.00003
1.57629,0.00003
1.57729,0.00003
1.57828,0.00003
1.57928,0.00003
1.58028,0.00003
1.58128,0.00003
1.58228,0.00003
1.58328,0.00003
1.58428,0.00003
1.58529,0.00003
1.58629,0.00003
1.58730,0.00003
1.58831,0.00003
1.58932,0.00003
1.59033,0.00003
1.59134,0.00003
1.59236,0.00003
1.59337,0.00003
1.59439,0.00003
1.59541,0.00003
1.59642,0.00003
1.59744,0.00003
1.59847,0.00003
1.59949,0.00003
1.60051,0.00003
1.60154,0.00003
1.60256,0.00003
1.60359,0.00003
1.60462,0.00003
1.60565,0.00003
1.60668,0.00003
1.60772,0.00003
1.60875,0.00004
1.60979,0.00004
1.61082,0.00004
1.61186,0.00004
1.61290,0.00004
1.61394,0.00004
1.61499,0.00004
1.61603,0.00004
1.61708,0.00004
1.61812,0.00004
1.61917,0.00004
1.62022,0.00004
1.62127,0.00004
1.62232,0.00004
1.62338,0.00004
1.62443,0.00004
1.62549,0.00004
1.62655,0.00004
1.62760,0.00004
1.62866,0.00004
1.62973,0.00004
1.63079,0.00004
1.63185,0.00004
1.63292,0.00004
1.63399,0.00004
1.63506,0.00004
1.63613,0.00004
1.63720,0.00004
1.63827,0.00004
1.63934,0.00004
1.64042,0.00004
1.64150,0.00004
1.64258,0.00004
1.64366,0.00004
1.64474,0.00004
1.64582,0.00004
1.64690,0.00004
1.64799,0.00004
1.64908,0.00004
1.65017,0.00004
1.65125,0.00004
1.65235,0.00004
1.65344,0.00004
1.65453,0.00004
1.65563,0.00004
1.65673,0.00004
1.65782,0.00004
1.65893,0.00004
1.66003,0.00004
1.66113,0.00004
1.66223,0.00004
1.66334,0.00004
1.66445,0.00004
1.66556,0.00004
1.66667,0.00004
1.66778,0.00004
1.66889,0.00004
1.67001,0.00004
1.67112,0.00004
1.67224,0.00004
1.67336,0.00004
1.67448,0.00004
1.67560,0.00004
1.67673,0.00004
1.67785,0.00004
1.67898,0.00004
1.68011,0.00004
1.68124,0.00004
1.68237,0.00004
1.68350,0.00004
1.68464,0.00004
1.68577,0.00004
1.68691,0.00004
1.68805,0.00004
1.68919,0.00004
1.69033,0.00004
1.69147,0.00004
1.69262,0.00004
1.69377,0.00004
1.69492,0.00004
1.69607,0.00004
1.69722,0.00004
1.69837,0.00004
1.69952,0.00004
1.70068,0.00004
1.70184,0.00004
1.70300,0.00004
1.70416,0.00004
1.70532,0.00004
1.70648,0.00004
1.70765,0.00004
1.70882,0.00004
1.70999,0.00004
1.71116,0.00004
1.71233,0.00004
1.71350,0.00004
1.71468,0.00004
1.71585,0.00004
1.71703,0.00004
1.71821,0.00004
1.71939,0.00004
1.72058,0.00004
1.72176,0.00004
1.72295,0.00004
1.72414,0.00004
1.72533,0.00004
1.72652,0.00004
1.72771,0.00004
1.72891,0.00004
1.73010,0.00004
1.73130,0.00004
1.73250,0.00004
1.73370,0.00004
1.73491,0.00004
1.73611,0.00004
1.73732,0.00004
1.73853,0.00005
1.73974,0.00005
1.74095,0.00005
1.74216,0.00005
1.74338,0.00005
1.74459,0.00005
1.74581,0.00005
1.74703,0.00005
1.74825,0.00005
1.74948,0.00005
1.75070,0.00005
1.75193,0.00005
1.75316,0.00005
1.75439,0.00005
1.75562,0.00005
1.75685,0.00005
1.75809,0.00005
1.75932,0.00005
1.76056,0.00005
1.76180,0.00005
1.76305,0.00005
1.76429,0.00005
1.76554,0.00005
1.76678,0.00005
1.76803,0.00005
1.76929,0.00005
1.77054,0.00005
1.77179,0.00005
1.77305,0.00005
1.77431,0.00005
1.77557,0.00005
1.77683,0.00005
1.77809,0.00005
1.77936,0.00005
1.78063,0.00005
1.78190,0.00005
1.78317,0.00005
1.78444,0.00005
1.78571,0.00005
1.78699,0.00005
1.78827,0.00005
1.78955,0.00005
1.79083,0.00005
1.79211,0.00005
1.79340,0.00005
1.79469,0.00005
1.79598,0.00005
1.79727,0.00005
1.79856,0.00005
1.79986,0.00005
1.80115,0.00005
1.80245,0.00005
1.80375,0.00005
1.80505,0.00005
1.80636,0.00005
1.80766,0.00005
1.80897,0.00005
1.81028,0.00005
1.81159,0.00005
1.81291,0.00005
1.81422,0.00005
1.81554,0.00005
1.81686,0.00005
1.81818,0.00005
1.81951,0.00005
1.82083,0.00005
1.82216,0.00005
1.82349,0.00005
1.82482,0.00005
1.82615,0.00005
1.82749,0.00005
1.82882,0.00005
1.83016,0.00005
1.83150,0.00005
