1.672240803,0.032
1.680672269,0.032
1.686340641,0.032
1.694915254,0.033
1.703577513,0.033
1.712328767,0.034
1.721170396,0.034
1.727115717,0.035
1.736111111,0.036
1.745200698,0.038
1.754385965,0.039
1.76366843,0.04
1.769911504,0.041
1.779359431,0.041
1.788908766,0.043
1.798561151,0.044
1.808318264,0.045
1.814882033,0.046
1.824817518,0.047
1.834862385,0.049
1.84501845,0.051
1.85528757,0.052
1.862197393,0.053
1.872659176,0.054
1.883239171,0.055
1.893939394,0.056
1.904761905,0.057
1.912045889,0.058
1.923076923,0.058
1.934235977,0.059
1.945525292,0.06
1.956947162,0.062
1.964636542,0.062
1.976284585,0.063
1.988071571,0.063
2,0.063
2.012072435,0.063
2.02020202,0.062
2.032520325,0.062
2.044989775,0.062
2.057613169,0.061
2.070393375,0.061
2.079002079,0.061
2.092050209,0.061
2.105263158,0.06
2.118644068,0.059
2.132196162,0.059
2.141327623,0.058
2.155172414,0.057
2.169197397,0.055
2.183406114,0.054
2.192982456,0.053
2.207505519,0.052
2.222222222,0.052
2.237136465,0.052
2.252252252,0.051
2.262443439,0.051
2.277904328,0.05
2.293577982,0.05
2.309468822,0.049
2.325581395,0.049
2.336448598,0.048
2.352941176,0.048
2.369668246,0.048
2.386634845,0.047
2.403846154,0.048
2.415458937,0.048
2.433090024,0.049
2.450980392,0.049
2.469135802,0.05
2.487562189,0.051
2.5,0.05
2.518891688,0.051
2.538071066,0.052
2.557544757,0.052
2.577319588,0.053
2.590673575,0.05
2.610966057,0.053
2.631578947,0.056
2.652519894,0.054
2.673796791,0.057
2.688172043,0.058
2.7100271,0.059
2.732240437,0.056
2.754820937,0.058
2.777777778,0.059
2.793296089,0.057
2.816901408,0.056
2.840909091,0.058
2.865329513,0.058
2.89017341,0.059
2.906976744,0.06
2.93255132,0.061
2.958579882,0.061
2.985074627,0.06
3.012048193,0.059
3.03030303,0.059
3.058103976,0.058
3.086419753,0.058
3.115264798,0.058
3.144654088,0.058
3.164556962,0.058
3.194888179,0.058
3.225806452,0.058
3.25732899,0.058
3.278688525,0.057
3.311258278,0.057
3.344481605,0.056
3.378378378,0.055
3.412969283,0.055
3.436426117,0.055
3.472222222,0.055
3.50877193,0.055
3.546099291,0.055
3.584229391,0.055
3.610108303,0.055
3.649635036,0.056
3.6900369,0.056
3.731343284,0.056
3.773584906,0.056
3.802281369,0.055
3.846153846,0.056
3.891050584,0.057
3.937007874,0.058
3.984063745,0.061
4.016064257,0.063
4.06504065,0.064
4.115226337,0.067
4.166666667,0.069
4.219409283,0.11
4.255319149,0.128
4.310344828,0.112
4.366812227,0.078
4.424778761,0.076
4.484304933,0.076
4.524886878,0.08
4.587155963,0.085
4.651162791,0.089
4.716981132,0.092
4.784688995,0.094
4.830917874,0.093
4.901960784,0.093
4.975124378,0.092
5.050505051,0.09
5.128205128,0.091
5.18134715,0.092
5.263157895,0.099
5.347593583,0.104
5.434782609,0.111
5.524861878,0.112
5.586592179,0.11
5.681818182,0.106
5.780346821,0.102
5.882352941,0.097
5.988023952,0.093
6.060606061,0.094
6.172839506,0.098
6.289308176,0.108
6.41025641,0.113
6.493506494,0.116
6.622516556,0.119
6.756756757,0.111
6.896551724,0.113
7.042253521,0.097
7.142857143,0.093
7.299270073,0.091
7.462686567,0.09
7.633587786,0.1
7.8125,0.105
7.936507937,0.106
8.130081301,0.101
8.333333333,0.1
8.547008547,0.097
8.771929825,0.095
8.928571429,0.175
9.174311927,0.111
9.433962264,0.069
9.708737864,0.082
10,0.108
10.24590164,0.139
10.54852321,0.16
10.86956522,0.181
11.21076233,0.2
11.57407407,0.183
11.96172249,0.149
12.37623762,0.162
12.82051282,0.166
13.29787234,0.195
13.8121547,0.216
14.36781609,0.187
14.97005988,0.456
15.625,0.3
16.33986928,0.999
17.12328767,0.463
17.98561151,0.433
18.93939394,0.329
20,0.286
