0.5,0.0000121
0.52,0.0000043
0.54,0.0000015
0.56,0.0000008
0.58,0.0000006
0.6,0.0000005
0.62,0.0000004
0.64,0.0000004
0.66,0.0000004
0.68,0.0000003
0.7,0.0000003
0.72,0.0000003
0.74,0.0000003
0.76,0.0000003
0.78,0.0000003
0.8,0.0000003
0.82,0.0000002
0.84,0.0000002
0.86,0.0000002
0.88,0.0000002
0.9,0.0000002
0.92,0.0000002
0.94,0.0000002
0.96,0.0000002
0.98,0.0000002
1,0.0000002
1.02,0.0000001
1.04,0.0000001
1.06,0.0000001
1.08,0.0000001
1.1,0.0000001
1.12,0.0000001
1.14,0.0000001
1.16,0.0000001
1.18,0.0000001
1.2,0.0000001
1.22,0.0000001
1.24,0.0000001
1.26,0.0000001
1.28,0.0000001
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,0
2.48,0
2.5,0
2.5126,0
2.5253,0
2.5381,0
2.551,0
2.5641,0
2.5773,0
2.5907,0
2.6042,0
2.6178,0
2.6316,0
2.6455,0
2.6596,0
2.6738,0
2.6882,0
2.7027,0
2.7174,0
2.7322,0
2.7473,0
2.7624,0
2.7778,0
2.7933,0
2.809,0
2.8249,0
2.8409,0
2.8571,0
2.8736,0
2.8902,0
2.907,0
2.924,0
2.9412,0
2.9586,0
2.9762,0
2.994,0
3.012,0
3.0303,0
3.0488,0
3.0675,0
3.0864,0
3.1056,0
3.125,0
3.1447,0
3.1646,0
3.1847,0
3.2051,0
3.2258,0
3.2468,0
3.268,0
3.2895,0
3.3113,0
3.3333,0
3.3557,0
3.3784,0
3.4014,0
3.4247,0
3.4483,0
3.4722,0
3.4965,0
3.5211,0
3.5461,0
3.5714,0
3.5971,0
3.6232,0
3.6496,0
3.6765,0
3.7037,0
3.7313,0
3.7594,0
3.7879,0
3.8168,0
3.8462,0
3.876,0
3.9063,0
3.937,0
3.9683,0
4,0
4.0323,0
4.065,0
4.0984,0
4.1322,0
4.1667,0
4.2017,0
4.2373,0.0000001
4.2735,0.0000001
4.3103,0.0000001
4.3478,0.0000001
4.386,0.0000002
4.4248,0.0000002
4.4643,0.0000002
4.5045,0.0000002
4.5455,0.0000002
4.5872,0.0000003
4.6296,0.0000003
4.6729,0.0000003
4.717,0.0000003
4.7619,0.0000003
4.8077,0.0000003
4.8544,0.0000004
4.902,0.0000004
4.9505,0.0000004
5,0.0000004
5.0505,0.0000004
5.102,0.0000004
5.1546,0.0000004
5.2083,0.0000004
5.2632,0.0000005
5.3191,0.0000005
5.3763,0.0000005
5.4348,0.0000005
5.4945,0.0000005
5.5556,0.0000005
5.618,0.0000005
5.6818,0.0000006
5.7471,0.0000006
5.814,0.0000006
5.8824,0.0000006
5.9524,0.0000007
6.0241,0.0000009
6.0976,0.0000011
6.1728,0.0000012
6.25,0.000001
6.3291,0.0000008
6.4103,0.0000008
6.4935,0.0000008
6.5789,0.0000007
6.6667,0.0000007
6.7568,0.0000007
6.8493,0.0000007
6.9444,0.0000008
7.0423,0.0000007
7.1429,0.0000008
7.2464,0.0000008
7.3529,0.0000008
7.4627,0.0000008
7.5758,0.0000008
7.6923,0.0000008
7.8125,0.0000009
7.9365,0.0000009
8.0645,0.0000008
8.1967,0.0000009
8.3333,0.0000009
8.4746,0.0000009
8.6207,0.0000009
8.7719,0.000001
8.9286,0.000001
9.0909,0.0000011
9.2593,0.000001
9.434,0.000001
9.6154,0.0000011
9.8039,0.0000011
10,0.0000009
10.2041,0.0000009
10.4167,0.0000009
10.6383,0.0000009
10.8696,0.0000008
11.1111,0.0000008
11.3636,0.0000008
11.6279,0.0000008
11.9048,0.0000008
12.1951,0.0000007
12.5,0.0000008
12.8205,0.0000007
13.1579,0.0000007
13.5135,0.0000011
13.8889,0.0000017
14.2857,0.0000034
14.7059,0.0000066
15.1515,0.0000152
15.625,0.0000322
16.129,0.000056
16.6667,0.0000555
17.2414,0.0000783
17.8571,0.0000839
18.5185,0.0001019
19.2308,0.0001839
20,0.0004232
20.8333,0.0007723
21.7391,0.0013358
