Ge,1.0,0.25,1
ZnSe,1.0,0.416,1
Ge,1.0,0.25,1
ZnSe,1.0,0.416,1
Ge,1.0,0.25,1
ZnSe,1.0,0.416,1
Ge,1.0,0.25,1
