CdTe,1.0,9.5,0
MCT,0.09,0.001,1
MCT,0.2,0.075,1
MCT,0.3,0.075,1
MCT,0.35,2.0,1
MCT,0.31,0.15,1
MCT,0.27,0.2,1
MCT,0.23,0.15,1
MCT,0.224,4.0,1
MCT,0.27,0.1,1
MCT,0.32,0.1,1
MCT,0.35,0.8,1
CdTe,1.0,0.03,1
